stu_id,year,dept,feedback,sentiment
20105043,TE,MECH,"I am impressed with the variety of topics covered in this course",1
20105044,TE,MECH,"I have some concerns about the grading rubric and how assignments are evaluated",-1
20105045,TE,MECH,"The professor provides constructive feedback that helps me improve",1
20105046,TE,MECH,"The lectures are a bit dry and could use more examples to illustrate concepts",-1
20105047,TE,MECH,"I appreciate the use of real-world examples to explain theoretical concepts",1
20105048,TE,MECH,"The course is challenging but I am learning a lot and enjoying it",1
20105049,TE,MECH,"I am struggling to keep up with the pace of the course",-1
20105050,TE,MECH,"The course has exceeded my expectations and I am really enjoying it",1
20105051,TE,MECH,"I find the course material to be relevant and applicable to my career goals",1
20105052,TE,MECH,"The exams are fair and test the material covered in class",1
20105053,TE,MECH,"The professor is well-prepared and knowledgeable about the subject matter",1
20105054,TE,MECH,"I would appreciate more opportunities for group work and collaboration",0
20105055,TE,MECH,"The course is a bit too theoretical and could use more practical applications",-1
20105056,TE,MECH,"I am grateful for the opportunities to get extra help and support when needed",1
20105057,TE,MECH,"The professor is disorganized and frequently changes the course schedule",-1
20105058,TE,MECH,"I feel like the course is too focused on memorization and not enough on understanding",-1
20105059,TE,MECH,"The course is well-structured and the assignments build on each other",1
20105060,TE,MECH,"The professor provides clear and concise explanations of complex concepts",1
20105061,TE,MECH,"I feel like I am not getting enough feedback on my assignments",-1
20105062,TE,MECH,"The workload is reasonable and allows for a good work-life balance",0
20105063,TE,MECH,"The course is very challenging but I am determined to succeed",1
20105064,TE,MECH,"I appreciate the use of multimedia resources to supplement the lectures",1
20105065,TE,MECH,The professor is very knowledgeable and the lectures are engaging.,1
20105066,TE,MECH,The class is challenging but I am learning a lot.,1
20105067,TE,MECH,The assignments are too difficult and require too much time.,-1
20105068,TE,MECH,The professor is not organized and the lectures are boring.,-1
20105069,TE,MECH,The course material is interesting but the professor doesn't explain it well.,-1
20105070,TE,MECH,The professor is approachable and always willing to help.,1
20105071,TE,MECH,The labs are well-structured and help me understand the material better.,1
20105072,TE,MECH,The course workload is manageable and the assignments are helpful.,1
20105073,TE,MECH,The professor provides clear explanations and examples.,1
20105074,TE,MECH,The textbook is not very helpful and I rely on external resources.,-1
20105075,TE,MECH,The professor encourages class participation and discussion.,1
20105076,TE,MECH,The course is well-organized and the professor is enthusiastic about the material.,1
20105077,TE,MECH,The course is too theoretical and doesn't have enough practical applications.,-1
20105078,TE,MECH,The professor provides helpful feedback on assignments and exams.,1
20105079,TE,MECH,The professor is knowledgeable but doesn't engage with the students enough.,0
20105080,TE,MECH,The course is interesting but the workload is too heavy.,0
20105081,TE,MECH,The professor is not approachable and doesn't answer questions well.,-1
20105082,TE,MECH,The course is challenging but I feel like I'm making progress.,1
20105083,TE,MECH,The professor provides a lot of examples to help us understand the material.,1
20105084,TE,MECH,The course material is too abstract and difficult to understand.,-1
20105085,TE,MECH,The professor is passionate about the subject and it shows in the lectures.,1
20105086,TE,MECH,"The lectures were very informative and easy to follow.",1
20105087,TE,MECH,"The assignments were challenging but helpful in reinforcing concepts.",1
20105088,TE,MECH,"The textbook was poorly organized and difficult to use.",-1
20105089,TE,MECH,"The course was well-structured and covered a good amount of material.",1
20105090,TE,MECH,"The professor was disorganized and often went off on tangents.",-1
20105091,TE,MECH,"The labs were engaging and hands-on, which helped me learn better.",1
20105092,TE,MECH,"The exams were fair and tested understanding rather than just memorization.",1
20105093,TE,MECH,"The course was too fast-paced and overwhelming at times.",-1
20105094,TE,MECH,"The professor was always available to answer questions and provide help.",1
20105095,TE,MECH,"The course content was relevant and applicable to real-world scenarios.",1
20105096,TE,MECH,"The grading criteria were unclear and caused confusion.",-1
20105097,TE,MECH,"The course could benefit from more group work and collaboration.",1
20105098,TE,MECH,"The professor had a great teaching style that kept me engaged.",1
20105099,TE,MECH,"The course materials were outdated and could use some updating.",-1
20105100,TE,MECH,"The course workload was manageable and allowed time for other activities.",1
21105001,SE,MECH,"The professor was very knowledgeable and engaging",1
21105002,SE,MECH,"The course material was too difficult to follow",-1
21105003,SE,MECH,"The assignments were helpful in reinforcing the concepts",1
21105004,SE,MECH,"The professor was disorganized and often went off-topic",-1
21105005,SE,MECH,"The course was well-structured and easy to follow",1
21105006,SE,MECH,"The professor was approachable and willing to help outside of class",1
21105007,SE,MECH,"The workload was too heavy and overwhelming",-1
21105008,SE,MECH,"The course content was relevant and interesting",1
21105009,SE,MECH,"The professor was unresponsive to emails and questions",-1
21105010,SE,MECH,"The course was a good introduction to the subject",1
21105011,SE,MECH,"The professor provided helpful feedback on assignments",1
21105012,SE,MECH,"The course was disorganized and lacked structure",-1
21105013,SE,MECH,"The professor was unclear in their explanations and instructions",-1
21105014,SE,MECH,"The course was too focused on theory and not enough on practical applications",-1
21105015,SE,MECH,"The professor was passionate about the subject and made the lectures engaging",1
21105016,SE,MECH,"The course was too easy and did not challenge me enough",-1
21105017,SE,MECH,"The professor was too strict and inflexible with deadlines",-1
21105018,SE,MECH,"The course was well-paced and allowed me to learn at my own speed",1
21105019,SE,MECH,"The professor was knowledgeable but lacked enthusiasm in their delivery",0
21105020,SE,MECH,"The course material was not relevant to my career goals",-1
21105021,SE,MECH,"The professor provided clear and concise explanations of difficult concepts",1
21105022,SE,MECH,"The course was poorly organized and confusing",-1
21105023,SE,MECH,"The professor was engaging and encouraged class participation",1
21105024,SE,MECH,"The course workload was manageable and allowed me to balance my other commitments",1
21105025,SE,MECH,"The professor was unapproachable and did not welcome questions or feedback",-1
21105026,SE,MECH,"The course was too focused on practical applications and lacked theoretical depth",-1
21105027,SE,MECH,"The professor provided helpful examples and real-world applications of the concepts",1
21105028,SE,MECH,"The course was challenging but rewarding",1
21105029,SE,MECH,"The professor was accommodating and understanding of student needs",1
21105030,SE,MECH,"The course content was outdated and not reflective of current industry practices",-1
21105031,SE,MECH,"The professor was well-prepared and organized for each lecture",1
21105032,SE,MECH,"The course was too theoretical and lacked practical applications",-1
21105033,SE,MECH,"The course was well-structured and easy to follow",1
21105034,SE,MECH,"The course was well-structured and provided a clear path to success",1
21105035,SE,MECH,"The professor was engaging and made the material interesting",1
21105036,SE,MECH,"The course workload was overwhelming and left little time for other activities",-1
21105037,SE,MECH,"The professor was knowledgeable but did not explain concepts clearly",-1
21105038,SE,MECH,"The course was a good balance of theory and practical applications",1
21105039,SE,MECH,"The professor provided individualized attention and support to each student",1
21105040,SE,MECH,"The course material was presented in a clear and concise manner",1
21105041,SE,MECH,"The professor was unresponsive to student concerns and questions",-1
21105042,SE,MECH,"The course was too focused on individual assignments and did not encourage collaboration",-1
21105043,SE,MECH,"The professor provided helpful and constructive feedback on assignments",1
21105044,SE,MECH,"The course content was interesting and relevant to my career goals",1
21105045,SE,MECH,"The professor was disorganized and often changed the schedule without notice",-1
21105046,SE,MECH,"The course was too fast-paced and did not allow for enough time to absorb the material",-1
21105047,SE,MECH,"The professor was approachable and made an effort to connect with each student",1
21105048,SE,MECH,"The course material was too basic and did not challenge me enough",-1
21105049,SE,MECH,"The professor was knowledgeable and made the material interesting and relevant",1
21105050,SE,MECH,"The course workload was reasonable and allowed for a good work-life balance",1
21105051,SE,MECH,"The professor was too lenient with deadlines and did not enforce accountability",-1
21105052,SE,MECH,"The course provided a good foundation for further learning in the subject",1
21105053,SE,MECH,"The professor was inspiring and motivated me to learn more about the subject",1
21105054,SE,MECH,"The course was poorly structured and did not provide a clear path to success",-1
21105055,SE,MECH,"The professor was uninterested in the subject matter and lacked enthusiasm in their delivery",-1
21105056,SE,MECH,"The course content was outdated and did not reflect current industry practices",-1
21105057,SE,MECH,"The professor was knowledgeable and provided real-world examples of the concepts",1
21105058,SE,MECH,"The course was challenging but rewarding",1
21105059,SE,MECH,"The professor was disorganized and often forgot important details and deadlines",-1
21105060,SE,MECH,"The course was too focused on memorization of facts and did not encourage critical thinking",-1
21105061,SE,MECH,"The professor was engaging and made the lectures interesting and interactive",1
